trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
5317,2022,IN,IN,FURNI,PAPER,74.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,2022,IN,IN,FABRI,SEACO,74.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9867,2022,IN,IN,PRINT,WEARI,74.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4897,2022,IN,IN,FOOD5,BUSIN,74.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,2022,IN,IN,RETA1,MOTOR,74.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,2022,IN,IN,POSTT,SEACO,74.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9485,2022,IN,IN,POSTT,INSUR,74.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12327,2022,IN,IN,TEXTI,LANDT,74.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,2022,IN,IN,CHEM1,FISH5,74.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,2022,IN,IN,DIST1,NFERT,74.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9415,2022,IN,IN,PLAST,TEXTI,73.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,2022,IN,IN,COMPU,RAILW,73.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,2022,IN,IN,FOOD5,WHOLE,73.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,2022,IN,IN,HEALT,PLAST,73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,2022,IN,IN,RETAI,CEMEN,73.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827,2022,IN,IN,PAPER,BITUM,73.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13195,2022,IN,IN,WHOLE,BIOGA,73.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,2022,IN,IN,EDUCA,MOTO1,73.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,2022,IN,IN,KEROS,IRONO,73.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,2022,IN,IN,FABRI,COMPU,73.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11510,2022,IN,IN,SALEM,PRINT,73.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,2022,IN,IN,INSUR,CHEM1,73.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,2022,IN,IN,BUSIN,NFERT,72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10184,2022,IN,IN,PUBLI,MOTO1,72.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2022,IN,IN,93197,CHEM1,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,2022,IN,IN,ELEC4,RUBBE,72.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,2022,IN,IN,RETAI,HOTEL,72.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,2022,IN,IN,HOTEL,MEMBE,72.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299,2022,IN,IN,RUBBE,BASIC,72.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9111,2022,IN,IN,PFERT,REFI1,72.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,2022,IN,IN,GASDI,SALEM,72.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10530,2022,IN,IN,RAILW,NONME,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,2022,IN,IN,GLASS,TRANS,72.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12623,2022,IN,IN,TRAN2,MOTOR,71.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6447,2022,IN,IN,LANDT,PLANT,71.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,2022,IN,IN,CEREA,WHEAT,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7620,2022,IN,IN,MOTO1,BUSIN,71.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9074,2022,IN,IN,PFERT,KERO1,71.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,2022,IN,IN,GLASS,FURNI,71.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9843,2022,IN,IN,PRINT,REALE,71.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,2022,IN,IN,CRUDE,RUBBE,71.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13280,2022,IN,IN,WHOLE,PIGS9,71.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2022,IN,IN,ALUM1,CHEM1,71.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2022,IN,IN,AUXIL,PFERT,71.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6390,2022,IN,IN,LANDT,ELEC5,71.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,2022,IN,IN,HEALT,FOOD5,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715,2022,IN,IN,HEALT,PFERT,70.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730,2022,IN,IN,HEALT,REALE,70.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2022,IN,IN,AIRTR,RETA1,70.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,2022,IN,IN,ELECT,PREC1,70.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11493,2022,IN,IN,SALEM,NATUR,70.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8114,2022,IN,IN,NATUR,MOTOR,70.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9931,2022,IN,IN,PRIVA,LANDT,70.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8449,2022,IN,IN,NONME,ELECT,70.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2022,IN,IN,BASIC,WHOLE,70.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13428,2022,IN,IN,WOODW,TEXTI,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11148,2022,IN,IN,RETA1,SUGA1,70.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541,2022,IN,IN,TRAN1,REALE,70.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,2022,IN,IN,DAIRY,HEALT,70.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9469,2022,IN,IN,POSTT,ELECT,70.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,2022,IN,IN,GLASS,RESEA,70.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,2022,IN,IN,FABRI,PUBLI,69.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,2022,IN,IN,INSUR,PAPER,69.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,2022,IN,IN,NONF1,DISTR,69.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6028,2022,IN,IN,INSUR,FABRI,69.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,2022,IN,IN,CRUDE,NONME,69.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770,2022,IN,IN,FISH5,PUBLI,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6036,2022,IN,IN,INSUR,GASDI,68.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,2022,IN,IN,EDUCA,AIRTR,68.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5960,2022,IN,IN,INLAN,PUBLI,68.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2022,IN,IN,BIOGA,93197,68.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7697,2022,IN,IN,MOTO1,POSTT,68.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,2022,IN,IN,LANDT,FORES,68.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,2022,IN,IN,INSUR,BASIC,68.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383,2022,IN,IN,TEXTI,SUPPO,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,2022,IN,IN,FINAN,ELEC1,68.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10943,2022,IN,IN,REFI1,KEROS,68.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,2022,IN,IN,MACHI,TEXTI,68.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418,2022,IN,IN,NONME,93197,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,2022,IN,IN,COPP1,MOTO1,67.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,2022,IN,IN,BUSIN,FISH5,67.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246,2022,IN,IN,KEROS,CROPS,67.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,2022,IN,IN,BUSIN,LIQUE,67.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907,2022,IN,IN,PAPER,PFERT,67.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2022,IN,IN,AIRTR,PFERT,67.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,2022,IN,IN,HEALT,TOBAC,67.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10859,2022,IN,IN,RECRE,HOTEL,67.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12661,2022,IN,IN,TRAN2,TEXTI,67.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2022,IN,IN,ALUMI,ALUM1,66.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,2022,IN,IN,CONST,TRANS,66.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393,2022,IN,IN,LANDT,ELEC8,66.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322,2022,IN,IN,RUBBE,COPP1,66.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,2022,IN,IN,INSUR,PFERT,66.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,2022,IN,IN,CERAM,FABRI,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,2022,IN,IN,EDUCA,PRINT,66.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,2022,IN,IN,GASDI,FISH5,66.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2022,IN,IN,AUXIL,FURNI,66.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,2022,IN,IN,CHEM1,NONF1,66.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013,2022,IN,IN,MACHI,RADIO,66.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,2022,IN,IN,ELEC4,TRAN1,66.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,2022,IN,IN,HOTEL,BEVER,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,2022,IN,IN,HOTEL,FOUND,65.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11234,2022,IN,IN,RETAI,MOTOR,65.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12160,2022,IN,IN,SUPPO,COKEO,65.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2022,IN,IN,AUXIL,TEXTI,65.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,2022,IN,IN,CEMEN,RUBBE,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,2022,IN,IN,NATUR,PUBLI,65.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,2022,IN,IN,FISH5,FISH5,65.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,2022,IN,IN,FURNI,COMPU,65.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9552,2022,IN,IN,POSTT,TRAN2,65.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,2022,IN,IN,FOOD5,93197,65.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,2022,IN,IN,HOTEL,BASIC,65.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,2022,IN,IN,FURNI,REALE,65.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,2022,IN,IN,RETA1,RECRE,64.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,2022,IN,IN,MEATP,PUBLI,64.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,2022,IN,IN,COMPU,DISTR,64.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11387,2022,IN,IN,RUBBE,PFERT,64.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4736,2022,IN,IN,FISH5,HEALT,64.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13434,2022,IN,IN,WOODW,WEARI,64.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,2022,IN,IN,VEGET,BIOGA,64.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,2022,IN,IN,COMPU,SEACO,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7509,2022,IN,IN,MEMBE,EDUCA,64.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,2022,IN,IN,WHEAT,CHEM1,64.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,2022,IN,IN,DISTR,CHEM1,64.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2022,IN,IN,AUXIL,93197,64.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,2022,IN,IN,CONST,CROPS,64.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,2022,IN,IN,CHEMI,FURNI,64.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12190,2022,IN,IN,SUPPO,HEALT,64.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,2022,IN,IN,FINAN,ALUM1,63.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,2022,IN,IN,ELECT,COPP1,63.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,2022,IN,IN,GLASS,PAPER,63.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13204,2022,IN,IN,WHOLE,CEREA,63.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9891,2022,IN,IN,PRIVA,CEREA,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,2022,IN,IN,BUSIN,FOUND,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11409,2022,IN,IN,RUBBE,SALEM,63.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,2022,IN,IN,PETRO,GLASS,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8125,2022,IN,IN,NATUR,PADDY,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,2022,IN,IN,FOOD5,PRINT,63.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,2022,IN,IN,FABRI,NATUR,63.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10528,2022,IN,IN,RAILW,NONF1,63.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,2022,IN,IN,CHEM1,COKIN,63.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6367,2022,IN,IN,LANDT,CATTL,63.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7296,2022,IN,IN,MEATC,PUBLI,63.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11435,2022,IN,IN,SALEM,BEVER,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9748,2022,IN,IN,PRINT,BITUM,63.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7573,2022,IN,IN,MEMBE,PROCE,62.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12546,2022,IN,IN,TRAN1,RETA1,62.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,2022,IN,IN,BEVER,BUSIN,62.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6415,2022,IN,IN,LANDT,LEAD1,62.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5420,2022,IN,IN,GASDI,LEATH,62.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11393,2022,IN,IN,RUBBE,PREC1,62.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8218,2022,IN,IN,NFERT,OILSE,62.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13019,2022,IN,IN,WEARI,ELECT,62.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,2022,IN,IN,KEROS,RESEA,62.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12211,2022,IN,IN,SUPPO,MEDIC,62.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2022,IN,IN,BEVER,PUBLI,62.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803,2022,IN,IN,LIQUE,HEALT,62.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11054,2022,IN,IN,RETA1,COPP1,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9505,2022,IN,IN,POSTT,MOTOR,62.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,2022,IN,IN,DISTR,AIRTR,62.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,2022,IN,IN,PLAST,COKIN,62.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,2022,IN,IN,ELEC4,EDUCA,62.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428,2022,IN,IN,RADIO,REALE,62.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2022,IN,IN,AIRTR,OFFIC,61.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,2022,IN,IN,CONST,OFFIC,61.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11264,2022,IN,IN,RETAI,REALE,61.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10162,2022,IN,IN,PUBLI,HEALT,61.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12481,2022,IN,IN,TRAN1,FINAN,61.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,2022,IN,IN,ELEC4,PADDY,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,2022,IN,IN,MEDIC,MEDIC,61.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,2022,IN,IN,FINAN,ELEC5,61.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,2022,IN,IN,FURNI,RAILW,61.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,2022,IN,IN,PAPER,MEAT4,60.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7604,2022,IN,IN,MEMBE,WHOLE,60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2022,IN,IN,ALUM1,PAPER,60.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2022,IN,IN,BIOGA,MOTOR,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,2022,IN,IN,PLANT,FOOD5,60.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,2022,IN,IN,COPP1,PRINT,60.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,2022,IN,IN,DISTR,ELECT,60.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,2022,IN,IN,LIQUE,HOTEL,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6685,2022,IN,IN,LEATH,PUBLI,60.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,2022,IN,IN,ELEC5,PROCE,60.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,2022,IN,IN,ELEC4,BITUM,60.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11701,2022,IN,IN,SEACO,MOTOR,60.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12489,2022,IN,IN,TRAN1,HEALT,60.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2022,IN,IN,AIRTR,BITUM,59.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,2022,IN,IN,HOTEL,FOOD5,59.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,2022,IN,IN,FINAN,NONME,59.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,2022,IN,IN,FABRI,LIQUE,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12369,2022,IN,IN,TEXTI,RECRE,59.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,2022,IN,IN,GLASS,TEXTI,59.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,2022,IN,IN,CHEM1,SALEM,59.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10442,2022,IN,IN,RADIO,TEXTI,59.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2022,IN,IN,BEVER,RECRE,59.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,2022,IN,IN,MOTOR,BUSIN,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2022,IN,IN,AUXIL,BEVER,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12266,2022,IN,IN,SUPPO,VEGE1,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6297,2022,IN,IN,KEROS,NATUR,59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,2022,IN,IN,BUSIN,ELEC4,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12664,2022,IN,IN,TRAN2,TRANS,58.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,2022,IN,IN,LANDT,MEAT4,58.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,2022,IN,IN,CHEM1,NATUR,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9432,2022,IN,IN,POSTT,BASIC,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9560,2022,IN,IN,POSTT,WOODW,58.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,2022,IN,IN,ELEC4,CEMEN,58.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,2022,IN,IN,CEREA,MEATA,58.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2022,IN,IN,93197,GASDI,58.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12767,2022,IN,IN,TRANS,SUPPO,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2022,IN,IN,AIRTR,VEGE1,58.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,2022,IN,IN,GLASS,RETA1,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,2022,IN,IN,ELEC3,DISTR,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,2022,IN,IN,FISH5,WHOLE,58.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800,2022,IN,IN,REALE,WEARI,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,2022,IN,IN,MEAT4,TEXTI,58.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5843,2022,IN,IN,HOTEL,OFFIC,57.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130,2022,IN,IN,PFERT,WOODW,57.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13221,2022,IN,IN,WHOLE,ELEC2,57.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9424,2022,IN,IN,PLAST,WOODW,57.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5727,2022,IN,IN,HEALT,RADIO,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,2022,IN,IN,BUSIN,SALEM,57.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,2022,IN,IN,ELEC1,COMPU,57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4962,2022,IN,IN,FOOD5,PFERT,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594,2022,IN,IN,MEMBE,TEXTI,57.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,2022,IN,IN,FINAN,ELEC8,57.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12372,2022,IN,IN,TEXTI,RESEA,57.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,2022,IN,IN,MOTOR,RESEA,57.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7879,2022,IN,IN,NAPHT,ELEC1,57.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2022,IN,IN,CHEM1,PROCE,57.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10475,2022,IN,IN,RAILW,CHEM1,57.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,2022,IN,IN,DISTR,SEACO,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,2022,IN,IN,ELEC4,PAPER,56.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9354,2022,IN,IN,PLAST,FABRI,56.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,2022,IN,IN,FABRI,FINAN,56.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2022,IN,IN,93197,RADIO,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11465,2022,IN,IN,SALEM,FURNI,56.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,2022,IN,IN,ELEC8,PROCE,56.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9276,2022,IN,IN,PLANT,MEDIC,56.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5798,2022,IN,IN,HOTEL,ELECT,56.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,2022,IN,IN,DISTR,LIQUE,56.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10339,2022,IN,IN,RADIO,BITUM,56.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,2022,IN,IN,ELEC4,NONME,56.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12979,2022,IN,IN,WEARI,AIRTR,56.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11643,2022,IN,IN,SEACO,BITUM,56.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9996,2022,IN,IN,PRIVA,VEGE1,55.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,2022,IN,IN,COMPU,TRANS,55.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,2022,IN,IN,FURNI,FINAN,55.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10272,2022,IN,IN,PULP5,FURNI,55.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7841,2022,IN,IN,MOTOR,RETA1,55.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435,2022,IN,IN,GASDI,NATU1,55.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,2022,IN,IN,FOUND,NONF1,55.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,2022,IN,IN,POSTT,DISTR,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10355,2022,IN,IN,RADIO,CONST,55.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7312,2022,IN,IN,MEATC,TOBAC,55.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950,2022,IN,IN,NATU1,BIOG1,55.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2022,IN,IN,AIRTR,HOTEL,55.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
