trade_id,year,region1,region2,industry1,industry2,amount
4285,2022,IN,IN,ELEC8,TRAN1,27.64
3887,2022,IN,IN,ELEC5,EDUCA,27.61
9702,2022,IN,IN,PREC1,TRANS,27.61
2817,2022,IN,IN,CROPS,SUGA1,27.60
5831,2022,IN,IN,HOTEL,MEDIC,27.58
3273,2022,IN,IN,DISTR,WOODW,27.55
5433,2022,IN,IN,GASDI,MOTOR,27.55
12572,2022,IN,IN,TRAN2,BEVER,27.53
10797,2022,IN,IN,REALE,TRANS,27.51
4826,2022,IN,IN,FISHF,HEALT,27.50
11361,2022,IN,IN,RUBBE,LIQUE,27.45
7041,2022,IN,IN,MACHI,WHEAT,27.42
3932,2022,IN,IN,ELEC5,PADDY,27.42
10825,2022,IN,IN,RECRE,CHEM1,27.36
348,2022,IN,IN,ALUM1,PREC1,27.33
7262,2022,IN,IN,MEATC,HEALT,27.30
7690,2022,IN,IN,MOTO1,PADDY,27.29
9079,2022,IN,IN,PFERT,LUBRI,27.29
10775,2022,IN,IN,REALE,RADIO,27.23
5634,2022,IN,IN,HEALT,AUXIL,27.19
11445,2022,IN,IN,SALEM,CERAM,27.15
4877,2022,IN,IN,FISHF,WHOLE,27.14
3605,2022,IN,IN,ELEC2,TRAN1,27.11
9863,2022,IN,IN,PRINT,TRANS,27.10
7554,2022,IN,IN,MEMBE,NATUR,27.05
7785,2022,IN,IN,MOTOR,HEALT,27.01
6260,2022,IN,IN,KEROS,FABRI,26.97
92,2022,IN,IN,93197,PADDY,26.97
12586,2022,IN,IN,TRAN2,COKE1,26.91
3013,2022,IN,IN,DAIRY,RECRE,26.90
7508,2022,IN,IN,MEMBE,DISTR,26.86
6001,2022,IN,IN,INSUR,CEMEN,26.86
639,2022,IN,IN,AUXIL,RECRE,26.83
5147,2022,IN,IN,FOUND,FISHF,26.82
12345,2022,IN,IN,TEXTI,NFERT,26.77
3831,2022,IN,IN,ELEC4,REALE,26.71
3724,2022,IN,IN,ELEC3,TEXTI,26.70
11667,2022,IN,IN,SEACO,FABRI,26.70
3867,2022,IN,IN,ELEC5,BITUM,26.68
6027,2022,IN,IN,INSUR,ELECT,26.63
3471,2022,IN,IN,ELEC1,SEACO,26.62
9064,2022,IN,IN,PFERT,ELECT,26.53
9801,2022,IN,IN,PRINT,LEATH,26.49
4645,2022,IN,IN,FINAN,NATU1,26.49
6388,2022,IN,IN,LANDT,ELEC3,26.46
6374,2022,IN,IN,LANDT,COKE1,26.45
8808,2022,IN,IN,PADDY,VEGE1,26.42
10452,2022,IN,IN,RADIO,WHOLE,26.42
11390,2022,IN,IN,RUBBE,PLAST,26.38
4602,2022,IN,IN,FINAN,ELEC3,26.38
4802,2022,IN,IN,FISHF,BIOGA,26.37
1215,2022,IN,IN,BITUM,LIGNI,26.36
1183,2022,IN,IN,BITUM,CHEMI,26.35
7551,2022,IN,IN,MEMBE,MOTOR,26.30
13267,2022,IN,IN,WHOLE,NATUR,26.28
8968,2022,IN,IN,PARAF,GASDI,26.24
5575,2022,IN,IN,GLASS,MEDIC,26.22
11988,2022,IN,IN,SUGA1,MEAT4,26.21
1973,2022,IN,IN,CHEM1,HEAVY,26.21
2706,2022,IN,IN,COPP1,TRANS,26.19
5463,2022,IN,IN,GASDI,RECRE,26.19
5886,2022,IN,IN,HOTEL,WHEAT,26.18
109,2022,IN,IN,93197,REALE,26.18
13101,2022,IN,IN,WEARI,WOODW,26.15
8942,2022,IN,IN,PAPER,VEGE1,26.11
12261,2022,IN,IN,SUPPO,TOBAC,26.07
1993,2022,IN,IN,CHEM1,MEDIC,26.05
3872,2022,IN,IN,ELEC5,CEMEN,26.03
517,2022,IN,IN,ANIMA,RUBBE,26.02
12205,2022,IN,IN,SUPPO,MACHI,26.01
2868,2022,IN,IN,CRUDE,GLASS,25.99
1482,2022,IN,IN,BUSIN,OILSE,25.96
7247,2022,IN,IN,MEATC,CHEM1,25.96
4208,2022,IN,IN,ELEC8,EDUCA,25.90
10973,2022,IN,IN,REFIN,KEROS,25.90
9112,2022,IN,IN,PFERT,REFIN,25.85
9473,2022,IN,IN,POSTT,FISHF,25.82
6409,2022,IN,IN,LANDT,INLAN,25.78
10878,2022,IN,IN,RECRE,MOTO1,25.78
4253,2022,IN,IN,ELEC8,PADDY,25.72
3097,2022,IN,IN,DIST1,MEMBE,25.71
8082,2022,IN,IN,NATUR,EDUCA,25.70
6961,2022,IN,IN,MACHI,GLASS,25.69
10605,2022,IN,IN,RAWMI,EDUCA,25.65
10910,2022,IN,IN,RECRE,RESEA,25.64
3448,2022,IN,IN,ELEC1,PLANT,25.64
11287,2022,IN,IN,RETAI,WEARI,25.56
11389,2022,IN,IN,RUBBE,PLANT,25.54
10667,2022,IN,IN,RAWMI,VEGE1,25.53
1534,2022,IN,IN,CATTL,BEVER,25.48
7836,2022,IN,IN,MOTOR,REALE,25.45
12050,2022,IN,IN,SUGAR,CEREA,25.43
5748,2022,IN,IN,HEALT,TRANS,25.41
3524,2022,IN,IN,ELEC2,EDUCA,25.34
12317,2022,IN,IN,TEXTI,GASDI,25.32
12267,2022,IN,IN,SUPPO,VEGET,25.32
13049,2022,IN,IN,WEARI,MEDIC,25.30
10857,2022,IN,IN,RECRE,HEALT,25.29
11448,2022,IN,IN,SALEM,CHEM1,25.28
5308,2022,IN,IN,FURNI,NATUR,25.27
9973,2022,IN,IN,PRIVA,RADIO,25.21
2421,2022,IN,IN,COMPU,NFERT,25.20
5055,2022,IN,IN,FORES,MEATP,25.17
11164,2022,IN,IN,RETAI,93197,25.15
7742,2022,IN,IN,MOTOR,BITU1,25.12
3570,2022,IN,IN,ELEC2,PADDY,25.04
3188,2022,IN,IN,DISTR,FISH5,25.01
4188,2022,IN,IN,ELEC8,BITUM,25.00
2676,2022,IN,IN,COPP1,PFERT,25.00
9149,2022,IN,IN,PIGS9,CHEM1,24.98
13103,2022,IN,IN,WHEAT,ANIMA,24.95
3130,2022,IN,IN,DIST1,SALEM,24.93
5347,2022,IN,IN,FURNI,SUPPO,24.85
5005,2022,IN,IN,FORES,BEVER,24.76
6955,2022,IN,IN,MACHI,FISH5,24.75
5340,2022,IN,IN,FURNI,SALEM,24.73
10462,2022,IN,IN,RAILW,BEVER,24.72
3502,2022,IN,IN,ELEC2,BITUM,24.71
8779,2022,IN,IN,PADDY,MEATC,24.69
811,2022,IN,IN,BASIC,WOODW,24.67
3731,2022,IN,IN,ELEC3,WEARI,24.64
5531,2022,IN,IN,GLASS,CEMEN,24.57
10197,2022,IN,IN,PUBLI,PAPER,24.56
12760,2022,IN,IN,TRANS,RUBBE,24.53
813,2022,IN,IN,BEVER,93197,24.51
10235,2022,IN,IN,PUBLI,TRANS,24.50
3928,2022,IN,IN,ELEC5,NONME,24.49
10759,2022,IN,IN,REALE,OFFIC,24.44
4193,2022,IN,IN,ELEC8,CEMEN,24.41
10715,2022,IN,IN,REALE,ELECT,24.34
6717,2022,IN,IN,LIGNI,COKEO,24.32
3933,2022,IN,IN,ELEC5,PAPER,24.29
11163,2022,IN,IN,RETA1,WOOLS,24.28
5635,2022,IN,IN,HEALT,BASIC,24.27
8057,2022,IN,IN,NATUR,ALUM1,24.25
2268,2022,IN,IN,COKIN,CHEM1,24.24
11708,2022,IN,IN,SEACO,NONME,24.24
9770,2022,IN,IN,PRINT,DISTR,24.18
1910,2022,IN,IN,CHARC,TEXTI,24.17
3342,2022,IN,IN,EDUCA,RECRE,24.09
8434,2022,IN,IN,NONME,CHEM1,24.09
3836,2022,IN,IN,ELEC4,RETA1,24.00
3507,2022,IN,IN,ELEC2,CEMEN,23.99
7503,2022,IN,IN,MEMBE,COPP1,23.97
1413,2022,IN,IN,BUSIN,CEREA,23.90
12908,2022,IN,IN,VEGET,FISH5,23.88
12850,2022,IN,IN,VEGE1,PUBLI,23.87
6360,2022,IN,IN,LANDT,BIOGA,23.86
3930,2022,IN,IN,ELEC5,OFFIC,23.86
3939,2022,IN,IN,ELEC5,POSTT,23.82
2827,2022,IN,IN,CROPS,WOODW,23.82
6932,2022,IN,IN,MACHI,CHEM1,23.82
5082,2022,IN,IN,FORES,RADIO,23.79
8943,2022,IN,IN,PAPER,VEGET,23.75
13208,2022,IN,IN,WHOLE,COKE1,23.68
3771,2022,IN,IN,ELEC4,FINAN,23.58
11551,2022,IN,IN,SANDC,CEMEN,23.54
5457,2022,IN,IN,GASDI,PROCE,23.53
8094,2022,IN,IN,NATUR,GLASS,23.52
6282,2022,IN,IN,KEROS,LEATH,23.50
1608,2022,IN,IN,CATTL,VEGE1,23.48
7855,2022,IN,IN,MOTOR,TRANS,23.47
12102,2022,IN,IN,SUGAR,PFERT,23.47
1981,2022,IN,IN,CHEM1,LEAD1,23.45
8275,2022,IN,IN,NONF1,ELEC3,23.44
11094,2022,IN,IN,RETA1,LIQUE,23.37
9324,2022,IN,IN,PLAST,BEVER,23.33
11245,2022,IN,IN,RETAI,PADDY,23.29
802,2022,IN,IN,BASIC,TEXTI,23.25
11382,2022,IN,IN,RUBBE,OILSE,23.24
2548,2022,IN,IN,CONST,NATU1,23.24
6445,2022,IN,IN,LANDT,PFERT,23.24
507,2022,IN,IN,ANIMA,PUBLI,23.22
5137,2022,IN,IN,FOUND,DISTR,23.19
4850,2022,IN,IN,FISHF,PADDY,23.19
6473,2022,IN,IN,LANDT,SUGA1,23.17
11352,2022,IN,IN,RUBBE,INSUR,23.14
6256,2022,IN,IN,KEROS,ELEC5,23.11
9474,2022,IN,IN,POSTT,FOOD5,23.09
7570,2022,IN,IN,MEMBE,PREC1,23.09
10560,2022,IN,IN,RAILW,RUBBE,23.08
7341,2022,IN,IN,MEATP,HEALT,23.08
10420,2022,IN,IN,RADIO,PREC1,23.03
12843,2022,IN,IN,VEGE1,PFERT,23.00
1994,2022,IN,IN,CHEM1,MEMBE,22.98
4249,2022,IN,IN,ELEC8,NONME,22.97
3779,2022,IN,IN,ELEC4,HEALT,22.94
2425,2022,IN,IN,COMPU,OFFIC,22.90
11262,2022,IN,IN,RETAI,RAILW,22.80
4254,2022,IN,IN,ELEC8,PAPER,22.79
12234,2022,IN,IN,SUPPO,POULT,22.74
3907,2022,IN,IN,ELEC5,LANDT,22.74
362,2022,IN,IN,ALUM1,RUBBE,22.72
9259,2022,IN,IN,PLANT,FURNI,22.71
8890,2022,IN,IN,PAPER,MEDIC,22.70
11396,2022,IN,IN,RUBBE,PROCE,22.69
10485,2022,IN,IN,RAILW,DIST1,22.65
13137,2022,IN,IN,WHEAT,MACHI,22.63
4352,2022,IN,IN,ELECT,IRONO,22.61
3566,2022,IN,IN,ELEC2,NONME,22.54
12215,2022,IN,IN,SUPPO,NAPHT,22.53
11660,2022,IN,IN,SEACO,CRUDE,22.50
5141,2022,IN,IN,FOUND,ELEC4,22.44
12613,2022,IN,IN,TRAN2,LIQUE,22.44
4865,2022,IN,IN,FISHF,RETA1,22.44
1469,2022,IN,IN,BUSIN,MEDIC,22.44
7699,2022,IN,IN,MOTO1,PRINT,22.42
3434,2022,IN,IN,ELEC1,NATU1,22.40
1124,2022,IN,IN,BITU1,COKE1,22.40
13382,2022,IN,IN,WOODW,MEDIC,22.39
4251,2022,IN,IN,ELEC8,OFFIC,22.39
5327,2022,IN,IN,FURNI,PROCE,22.37
11467,2022,IN,IN,SALEM,GLASS,22.37
9999,2022,IN,IN,PRIVA,WHEAT,22.37
4260,2022,IN,IN,ELEC8,POSTT,22.35
9106,2022,IN,IN,PFERT,PROCE,22.34
1232,2022,IN,IN,BITUM,NONF1,22.31
2695,2022,IN,IN,COPP1,RUBBE,22.29
5126,2022,IN,IN,FOUND,CHEM1,22.29
3571,2022,IN,IN,ELEC2,PAPER,22.29
12596,2022,IN,IN,TRAN2,ELECT,22.27
2529,2022,IN,IN,CONST,KEROS,22.21
9997,2022,IN,IN,PRIVA,VEGET,22.20
11451,2022,IN,IN,SALEM,CONST,22.18
8201,2022,IN,IN,NFERT,KEROS,22.18
660,2022,IN,IN,AUXIL,VEGE1,22.17
1169,2022,IN,IN,BITUM,BIOG1,22.17
3854,2022,IN,IN,ELEC4,WHEAT,22.17
8336,2022,IN,IN,NONF1,TRAN1,22.14
4446,2022,IN,IN,FABRI,CEREA,22.13
8255,2022,IN,IN,NONF1,BASIC,22.12
8511,2022,IN,IN,NONME,RUBBE,22.11
3433,2022,IN,IN,ELEC1,NAPHT,22.09
7781,2022,IN,IN,MOTOR,FURNI,22.01
8104,2022,IN,IN,NATUR,LIQUE,21.99
7935,2022,IN,IN,NAPHT,TEXTI,21.98
8321,2022,IN,IN,NONF1,PRINT,21.98
2383,2022,IN,IN,COMPU,ELECT,21.96
778,2022,IN,IN,BASIC,PFERT,21.95
2786,2022,IN,IN,CROPS,NFERT,21.95
9851,2022,IN,IN,PRINT,SALEM,21.94
3577,2022,IN,IN,ELEC2,POSTT,21.90
3568,2022,IN,IN,ELEC2,OFFIC,21.83
12469,2022,IN,IN,TRAN1,COMPU,21.83
4853,2022,IN,IN,FISHF,PFERT,21.82
9070,2022,IN,IN,PFERT,FURNI,21.81
2067,2022,IN,IN,CHEMI,CERAM,21.80
5987,2022,IN,IN,INSUR,AUXIL,21.80
7941,2022,IN,IN,NAPHT,WOODW,21.78
45,2022,IN,IN,93197,ELECT,21.67
6989,2022,IN,IN,MACHI,NATUR,21.64
12942,2022,IN,IN,VEGET,PFERT,21.64
1340,2022,IN,IN,BLAST,PROCE,21.63
7302,2022,IN,IN,MEATC,RETA1,21.63
13469,2022,IN,IN,WOOLS,MEMBE,21.61
1274,2022,IN,IN,BITUM,WEARI,21.61
3873,2022,IN,IN,ELEC5,CERAM,21.59
1432,2022,IN,IN,BUSIN,ELEC3,21.57
7708,2022,IN,IN,MOTO1,RESEA,21.56
12191,2022,IN,IN,SUPPO,HEAVY,21.52
1067,2022,IN,IN,BIOGA,MOTO1,21.52
10690,2022,IN,IN,REALE,CEMEN,21.52
2088,2022,IN,IN,CHEMI,GLASS,21.49
9878,2022,IN,IN,PRIVA,BEVER,21.48
7257,2022,IN,IN,MEATC,FOOD5,21.47
2022,2022,IN,IN,CHEM1,PULP5,21.45
12496,2022,IN,IN,TRAN1,KEROS,21.41
1524,2022,IN,IN,BUSIN,VEGE1,21.39
10720,2022,IN,IN,REALE,FOOD5,21.38
4337,2022,IN,IN,ELECT,FINAN,21.37
12219,2022,IN,IN,SUPPO,NONF1,21.34
4228,2022,IN,IN,ELEC8,LANDT,21.33
8902,2022,IN,IN,PAPER,OILSE,21.31
12709,2022,IN,IN,TRANS,FISHF,21.30
7474,2022,IN,IN,MEMBE,AIRTR,21.29
10888,2022,IN,IN,RECRE,OFFIC,21.27
4349,2022,IN,IN,ELECT,HOTEL,21.25
7459,2022,IN,IN,MEDIC,RUBBE,21.23
8762,2022,IN,IN,PADDY,EDUCA,21.23
12629,2022,IN,IN,TRAN2,NONME,21.22
3409,2022,IN,IN,ELEC1,HEAVY,21.19
3680,2022,IN,IN,ELEC3,MOTO1,21.15
10586,2022,IN,IN,RAWMI,BEVER,21.13
10158,2022,IN,IN,PUBLI,FURNI,21.13
5454,2022,IN,IN,GASDI,PREC1,21.09
7521,2022,IN,IN,MEMBE,FOOD5,21.03
2386,2022,IN,IN,COMPU,FISH5,21.03
11402,2022,IN,IN,RUBBE,RECRE,21.01
12175,2022,IN,IN,SUPPO,ELEC4,20.97
13404,2022,IN,IN,WOODW,POSTT,20.97
6065,2022,IN,IN,INSUR,NATUR,20.96
248,2022,IN,IN,AIRTR,RUBBE,20.95
157,2022,IN,IN,AIRTR,CHEM1,20.94
9870,2022,IN,IN,PRINT,WOODW,20.93
11606,2022,IN,IN,SANDC,PRINT,20.90
4870,2022,IN,IN,FISHF,SUGA1,20.90
6251,2022,IN,IN,KEROS,EDUCA,20.90
11648,2022,IN,IN,SEACO,CEMEN,20.89
406,2022,IN,IN,ALUMI,GLASS,20.86
5431,2022,IN,IN,GASDI,MEMBE,20.86
3545,2022,IN,IN,ELEC2,LANDT,20.85
8849,2022,IN,IN,PAPER,DISTR,20.84
1146,2022,IN,IN,BITU1,NAPHT,20.84
5814,2022,IN,IN,HOTEL,INSUR,20.80
9550,2022,IN,IN,POSTT,TOBAC,20.76
11866,2022,IN,IN,STONE,CERAM,20.76
6259,2022,IN,IN,KEROS,ELECT,20.70
4787,2022,IN,IN,FISH5,TOBAC,20.66
2460,2022,IN,IN,COMPU,TRAN1,20.65
12839,2022,IN,IN,VEGE1,PADDY,20.63
5361,2022,IN,IN,GASDI,ALUM1,20.63
11664,2022,IN,IN,SEACO,ELEC1,20.63
12939,2022,IN,IN,VEGET,PADDY,20.62
2506,2022,IN,IN,CONST,ELEC3,20.59
6986,2022,IN,IN,MACHI,MOTOR,20.57
13081,2022,IN,IN,WEARI,RETA1,20.57
11224,2022,IN,IN,RETAI,LIQUE,20.57
4584,2022,IN,IN,FINAN,CHARC,20.53
12288,2022,IN,IN,TEXTI,CERAM,20.49
2417,2022,IN,IN,COMPU,MOTOR,20.48
6833,2022,IN,IN,LIQUE,PFERT,20.44
663,2022,IN,IN,AUXIL,WHEAT,20.44
3941,2022,IN,IN,ELEC5,PRINT,20.43
3269,2022,IN,IN,DISTR,VEGET,20.38
2044,2022,IN,IN,CHEM1,TRAN1,20.34
4943,2022,IN,IN,FOOD5,MEATA,20.33
7031,2022,IN,IN,MACHI,SUPPO,20.32
9143,2022,IN,IN,PIGS9,BUSIN,20.26
4194,2022,IN,IN,ELEC8,CERAM,20.25
9949,2022,IN,IN,PRIVA,NATU1,20.25
3385,2022,IN,IN,ELEC1,COKIN,20.22
13189,2022,IN,IN,WHOLE,AUXIL,20.17
6966,2022,IN,IN,MACHI,INSUR,20.13
5397,2022,IN,IN,GASDI,ELEC6,20.12
1089,2022,IN,IN,BIOGA,PROCE,20.10
11578,2022,IN,IN,SANDC,GLASS,20.09
9525,2022,IN,IN,POSTT,PREC1,20.08
13462,2022,IN,IN,WOOLS,LEATH,20.03
1139,2022,IN,IN,BITU1,HEAVY,20.03
10853,2022,IN,IN,RECRE,FURNI,19.98
12784,2022,IN,IN,VEGE1,BEVER,19.91
8395,2022,IN,IN,NONFE,PFERT,19.90
4637,2022,IN,IN,FINAN,MEATA,19.89
5151,2022,IN,IN,FOUND,GASDI,19.86
9921,2022,IN,IN,PRIVA,GASDI,19.82
3755,2022,IN,IN,ELEC4,CHEM1,19.80
5167,2022,IN,IN,FOUND,MACHI,19.79
5479,2022,IN,IN,GASDI,TOBAC,19.78
3508,2022,IN,IN,ELEC2,CERAM,19.78
1257,2022,IN,IN,BITUM,RESEA,19.78
711,2022,IN,IN,BASIC,BUSIN,19.75
3850,2022,IN,IN,ELEC4,TRANS,19.69
11278,2022,IN,IN,RETAI,SUPPO,19.68
8389,2022,IN,IN,NONFE,NONF1,19.64
3749,2022,IN,IN,ELEC4,BUSIN,19.62
1244,2022,IN,IN,BITUM,POSTT,19.59
6038,2022,IN,IN,INSUR,GLASS,19.55
10401,2022,IN,IN,RADIO,MEMBE,19.53
1270,2022,IN,IN,BITUM,TOBAC,19.53
8021,2022,IN,IN,NATU1,PFERT,19.52
4573,2022,IN,IN,FINAN,BIOGA,19.50
5857,2022,IN,IN,HOTEL,PROCE,19.47
104,2022,IN,IN,93197,PROCE,19.47
9494,2022,IN,IN,POSTT,LIQUE,19.46
9923,2022,IN,IN,PRIVA,HEALT,19.46
7010,2022,IN,IN,MACHI,PROCE,19.43
4613,2022,IN,IN,FINAN,FORES,19.41
3716,2022,IN,IN,ELEC3,RUBBE,19.37
5264,2022,IN,IN,FURNI,ELEC1,19.35
1793,2022,IN,IN,CEREA,FISHF,19.33
13362,2022,IN,IN,WOODW,GASDI,19.32
12483,2022,IN,IN,TRAN1,FOOD5,19.30
2539,2022,IN,IN,CONST,MEAT4,19.28
3883,2022,IN,IN,ELEC5,CRUDE,19.27
12643,2022,IN,IN,TRAN2,PRINT,19.27
3192,2022,IN,IN,DISTR,FURNI,19.26
209,2022,IN,IN,AIRTR,MEMBE,19.25
6092,2022,IN,IN,INSUR,RECRE,19.24
10785,2022,IN,IN,REALE,SALEM,19.24
3735,2022,IN,IN,ELEC4,93197,19.24
9392,2022,IN,IN,PLAST,PFERT,19.23
8713,2022,IN,IN,OILSE,NONF1,19.18
4262,2022,IN,IN,ELEC8,PRINT,19.17
9558,2022,IN,IN,POSTT,WHEAT,19.15
10527,2022,IN,IN,RAILW,NFERT,19.15
11046,2022,IN,IN,RETA1,CHARC,19.14
9253,2022,IN,IN,PLANT,ELECT,19.14
8164,2022,IN,IN,NATUR,WHEAT,19.14
11609,2022,IN,IN,SANDC,PUBLI,19.13
5359,2022,IN,IN,FURNI,WOODW,19.11
5660,2022,IN,IN,HEALT,ELEC1,19.04
984,2022,IN,IN,BIOG1,BLAST,19.03
13187,2022,IN,IN,WHOLE,ALUMI,19.02
5357,2022,IN,IN,FURNI,WHEAT,18.98
11492,2022,IN,IN,SALEM,NATU1,18.98
1058,2022,IN,IN,BIOGA,LIQUE,18.96
7930,2022,IN,IN,NAPHT,RUBBE,18.96
9825,2022,IN,IN,PRINT,PADDY,18.95
763,2022,IN,IN,BASIC,MEDIC,18.95
6410,2022,IN,IN,LANDT,INSUR,18.95
13429,2022,IN,IN,WOODW,TOBAC,18.93
7973,2022,IN,IN,NATU1,DIST1,18.90
7516,2022,IN,IN,MEMBE,ELECT,18.88
6683,2022,IN,IN,LEATH,PRINT,18.88
11057,2022,IN,IN,RETA1,DAIRY,18.88
7295,2022,IN,IN,MEATC,PROCE,18.88
13270,2022,IN,IN,WHOLE,NONFE,18.84
11690,2022,IN,IN,SEACO,LIQUE,18.82
6970,2022,IN,IN,MACHI,LANDT,18.81
2124,2022,IN,IN,CHEMI,PUBLI,18.80
10479,2022,IN,IN,RAILW,COMPU,18.79
12150,2022,IN,IN,SUPPO,BRICK,18.77
3580,2022,IN,IN,ELEC2,PRINT,18.74
9691,2022,IN,IN,PREC1,RUBBE,18.73
5555,2022,IN,IN,GLASS,GASDI,18.72
7588,2022,IN,IN,MEMBE,SEACO,18.67
3726,2022,IN,IN,ELEC3,TRAN1,18.62
11652,2022,IN,IN,SEACO,CHEM1,18.60
373,2022,IN,IN,ALUM1,TRANS,18.58
12339,2022,IN,IN,TEXTI,MEDIC,18.56
12567,2022,IN,IN,TRAN1,WOODW,18.55
5038,2022,IN,IN,FORES,GLASS,18.52
12065,2022,IN,IN,SUGAR,FISH5,18.52
12813,2022,IN,IN,VEGE1,HEALT,18.52
1297,2022,IN,IN,BLAST,CONST,18.50
9902,2022,IN,IN,PRIVA,CROPS,18.46
5809,2022,IN,IN,HOTEL,GLASS,18.45
2038,2022,IN,IN,CHEM1,STONE,18.43
757,2022,IN,IN,BASIC,MACHI,18.39
9788,2022,IN,IN,PRINT,GASDI,18.39
6214,2022,IN,IN,KERO1,TRAN1,18.38
4775,2022,IN,IN,FISH5,RECRE,18.36
12131,2022,IN,IN,SUGAR,WHEAT,18.36
573,2022,IN,IN,AUXIL,ELECT,18.35
6850,2022,IN,IN,LIQUE,RUBBE,18.26
2012,2022,IN,IN,CHEM1,PIGS9,18.23
3897,2022,IN,IN,ELEC5,GASDI,18.23
11592,2022,IN,IN,SANDC,MOTO1,18.22
4862,2022,IN,IN,FISHF,RECRE,18.20
5869,2022,IN,IN,HOTEL,SALEM,18.20
6468,2022,IN,IN,LANDT,SALEM,18.17
13252,2022,IN,IN,WHOLE,LIGNI,18.16
12126,2022,IN,IN,SUGAR,TOBAC,18.14
3380,2022,IN,IN,ELEC1,CEREA,18.12
12389,2022,IN,IN,TEXTI,VEGE1,18.09
4204,2022,IN,IN,ELEC8,CRUDE,18.08
1696,2022,IN,IN,CEMEN,TEXTI,18.04
11739,2022,IN,IN,SEACO,SALEM,18.04
2393,2022,IN,IN,COMPU,GLASS,18.01
3064,2022,IN,IN,DIST1,ELEC1,18.00
4601,2022,IN,IN,FINAN,ELEC2,18.00
5752,2022,IN,IN,HEALT,WHEAT,17.99
556,2022,IN,IN,AUXIL,COKIN,17.88
851,2022,IN,IN,BEVER,INSUR,17.87
13217,2022,IN,IN,WHOLE,DIST1,17.85
3520,2022,IN,IN,ELEC2,CRUDE,17.83
769,2022,IN,IN,BASIC,NATUR,17.82
1473,2022,IN,IN,BUSIN,NAPHT,17.78
5541,2022,IN,IN,GLASS,CRUDE,17.78
5615,2022,IN,IN,GLASS,SALEM,17.76
9551,2022,IN,IN,POSTT,TRAN1,17.75
8145,2022,IN,IN,NATUR,RESEA,17.73
3029,2022,IN,IN,DAIRY,VEGE1,17.73
11339,2022,IN,IN,RUBBE,FINAN,17.69
4597,2022,IN,IN,FINAN,DIST1,17.69
11316,2022,IN,IN,RUBBE,CHEMI,17.69
6926,2022,IN,IN,MACHI,BUSIN,17.67
3559,2022,IN,IN,ELEC2,MOTOR,17.62
13025,2022,IN,IN,WEARI,FURNI,17.60
716,2022,IN,IN,BASIC,CHEM1,17.59
6126,2022,IN,IN,IRONO,CEMEN,17.59
4555,2022,IN,IN,FABRI,VEGE1,17.58
11355,2022,IN,IN,RUBBE,KEROS,17.55
10531,2022,IN,IN,RAILW,NONSP,17.54
12909,2022,IN,IN,VEGET,FISHF,17.53
12574,2022,IN,IN,TRAN2,BIOG1,17.52
11143,2022,IN,IN,RETA1,SALEM,17.51
3162,2022,IN,IN,DISTR,BRICK,17.50
8873,2022,IN,IN,PAPER,INSUR,17.49
7064,2022,IN,IN,MEAT1,HEALT,17.48
3646,2022,IN,IN,ELEC3,EDUCA,17.45
9598,2022,IN,IN,POULT,RAWMI,17.44
13177,2022,IN,IN,WHEAT,VEGE1,17.44
1489,2022,IN,IN,BUSIN,PLANT,17.40
7039,2022,IN,IN,MACHI,VEGET,17.36
5413,2022,IN,IN,GASDI,INSUR,17.34
9954,2022,IN,IN,PRIVA,NONME,17.33
6042,2022,IN,IN,INSUR,INLAN,17.33
10796,2022,IN,IN,REALE,TRAN2,17.31
11061,2022,IN,IN,RETA1,ELEC1,17.30
6798,2022,IN,IN,LIQUE,FOUND,17.28
9672,2022,IN,IN,PREC1,PFERT,17.27
1949,2022,IN,IN,CHEM1,DAIRY,17.26
10929,2022,IN,IN,RECRE,WEARI,17.25
6359,2022,IN,IN,LANDT,BIOG1,17.22
3692,2022,IN,IN,ELEC3,PADDY,17.22
11677,2022,IN,IN,SEACO,HEALT,17.17
12539,2022,IN,IN,TRAN1,RAILW,17.14
7042,2022,IN,IN,MACHI,WHOLE,17.12
11160,2022,IN,IN,RETA1,WHEAT,17.10
10653,2022,IN,IN,RAWMI,RAWMI,17.10
4447,2022,IN,IN,FABRI,CHARC,17.09
5980,2022,IN,IN,INLAN,WHOLE,17.07
10400,2022,IN,IN,RADIO,MEDIC,17.06
6893,2022,IN,IN,LUBRI,KEROS,17.06
696,2022,IN,IN,BASIC,93197,17.06
4506,2022,IN,IN,FABRI,NATU1,17.03
11710,2022,IN,IN,SEACO,OFFIC,17.02
8237,2022,IN,IN,NFERT,RUBBE,17.00
8682,2022,IN,IN,OILSE,DAIRY,16.99
6238,2022,IN,IN,KEROS,CHEM1,16.99
10737,2022,IN,IN,REALE,LEATH,16.98
11110,2022,IN,IN,RETA1,NONF1,16.97
3429,2022,IN,IN,ELEC1,MEDIC,16.97
12542,2022,IN,IN,TRAN1,RECRE,16.96
3625,2022,IN,IN,ELEC3,BITUM,16.95
4534,2022,IN,IN,FABRI,RECRE,16.88
3835,2022,IN,IN,ELEC4,RESEA,16.87
6109,2022,IN,IN,INSUR,TRAN1,16.86
1663,2022,IN,IN,CEMEN,MOTOR,16.86
7638,2022,IN,IN,MOTO1,EDUCA,16.85
12482,2022,IN,IN,TRAN1,FISH5,16.85
1225,2022,IN,IN,BITUM,MEMBE,16.83
