trade_id,year,region1,region2,industry1,industry2,amount
266,2022,CN,CN,AIRTR,TEXTI,92.16
8101,2022,CN,CN,MEMBE,ELEC5,91.89
2518,2022,CN,CN,CONST,MEMBE,91.89
4482,2022,CN,CN,ELECT,CEMEN,91.77
6950,2022,CN,CN,KEROS,COLLE,91.54
6319,2022,CN,CN,HOTEL,LIQUE,91.37
10841,2022,CN,CN,PROCE,EDUCA,91.27
5046,2022,CN,CN,FISHF,GLASS,91.12
693,2022,CN,CN,BASIC,BIOG1,91.10
1271,2022,CN,CN,BITUM,PADDY,91.02
12805,2022,CN,CN,STEAM,VEGET,90.92
12159,2022,CN,CN,RETAI,WHEAT,90.65
11415,2022,CN,CN,RAWMI,WOODW,90.65
13936,2022,CN,CN,WEARI,AUXIL,90.45
3119,2022,CN,CN,DISTR,PREC1,90.44
11301,2022,CN,CN,RAILW,NONF1,90.36
2608,2022,CN,CN,COPP1,EDUCA,90.33
13459,2022,CN,CN,TRAN1,LEAD1,90.21
6253,2022,CN,CN,HOTEL,BIOGA,90.02
8501,2022,CN,CN,MOTOR,WHITE,89.98
11477,2022,CN,CN,REALE,HEAVY,89.81
3056,2022,CN,CN,DISTR,AUXIL,89.79
522,2022,CN,CN,AUXIL,FURNI,89.69
8529,2022,CN,CN,NAPHT,FURNI,89.68
8906,2022,CN,CN,NONF1,CEMEN,89.63
609,2022,CN,CN,AVIAT,AIRTR,89.60
3293,2022,CN,CN,EDUCA,WEARI,89.58
6282,2022,CN,CN,HOTEL,ELEC2,89.48
14391,2022,CN,CN,WOODW,GASDI,89.45
7659,2022,CN,CN,MACHI,PADDY,89.39
6691,2022,CN,CN,INSUR,ELEC8,89.24
3913,2022,CN,CN,ELEC4,PADDY,89.16
1429,2022,CN,CN,BUSIN,COALT,89.04
6055,2022,CN,CN,HEALT,MEATA,88.98
13041,2022,CN,CN,SUPPO,COPP1,88.97
6895,2022,CN,CN,KERO1,POSTT,88.93
8261,2022,CN,CN,MOTO1,FISHF,88.92
719,2022,CN,CN,BASIC,ELEC2,88.88
3204,2022,CN,CN,EDUCA,GASDI,88.80
41,2022,CN,CN,93197,ELEC4,88.24
1311,2022,CN,CN,BITUM,WOODW,88.22
3633,2022,CN,CN,ELEC2,LEATH,88.17
5880,2022,CN,CN,GLASS,ALUM1,88.12
12069,2022,CN,CN,RETAI,CRUDE,88.01
8116,2022,CN,CN,MEMBE,FOUND,88.01
1954,2022,CN,CN,COALT,CERAM,87.72
9134,2022,CN,CN,NONME,RECRE,87.71
13238,2022,CN,CN,TEXTI,MOTOR,87.60
2643,2022,CN,CN,COPP1,PFERT,87.57
8436,2022,CN,CN,MOTOR,MEATA,87.51
14010,2022,CN,CN,WEARI,MEDIC,87.25
11075,2022,CN,CN,PULP5,FURNI,87.19
506,2022,CN,CN,AUXIL,ELEC1,87.10
11728,2022,CN,CN,REFIN,KEROS,87.03
848,2022,CN,CN,BEVER,FURNI,86.91
14207,2022,CN,CN,WHOLE,BIODI,86.63
14057,2022,CN,CN,WEARI,RUBBE,86.22
4049,2022,CN,CN,ELEC5,POSTT,86.20
4670,2022,CN,CN,FABRI,INLAN,86.14
740,2022,CN,CN,BASIC,KEROS,86.02
4645,2022,CN,CN,FABRI,ELEC2,86.02
12192,2022,CN,CN,RUBBE,CROPS,85.95
12354,2022,CN,CN,SALEM,MEAT4,85.95
3111,2022,CN,CN,DISTR,OILSE,85.94
4332,2022,CN,CN,ELEC8,ELECT,85.91
6285,2022,CN,CN,HOTEL,ELEC5,85.88
9606,2022,CN,CN,PADDY,RUBBE,85.84
4788,2022,CN,CN,FINAN,ELEC3,85.78
5327,2022,CN,CN,FORES,LEAD1,85.69
10337,2022,CN,CN,POSTT,BIOGA,85.68
6021,2022,CN,CN,HEALT,ELEC8,85.66
77,2022,CN,CN,93197,MACHI,85.57
4363,2022,CN,CN,ELEC8,MOTOR,85.49
7347,2022,CN,CN,LEATH,FOOD5,85.43
10704,2022,CN,CN,PRINT,FISHF,85.38
8298,2022,CN,CN,MOTO1,NATUR,85.35
14433,2022,CN,CN,WOODW,POSTT,85.29
1729,2022,CN,CN,CERAM,SEACO,85.22
14411,2022,CN,CN,WOODW,MEDIC,84.97
14243,2022,CN,CN,WHOLE,FORES,84.95
3650,2022,CN,CN,ELEC2,NONF1,84.90
11557,2022,CN,CN,RECRE,AIRTR,84.75
7649,2022,CN,CN,MACHI,NAPHT,84.64
10985,2022,CN,CN,PUBLI,MACHI,84.53
3451,2022,CN,CN,ELEC1,BITU1,84.51
8139,2022,CN,CN,MEMBE,MEDIC,84.42
13714,2022,CN,CN,VEGE1,DAIRY,84.38
4452,2022,CN,CN,ELEC9,OFFIC,84.14
5242,2022,CN,CN,FOOD5,PADDY,84.13
4053,2022,CN,CN,ELEC5,PRINT,84.06
6039,2022,CN,CN,HEALT,HEAVY,84.03
13323,2022,CN,CN,TOBAC,CONST,83.98
5298,2022,CN,CN,FORES,COMPU,83.95
10544,2022,CN,CN,PREC1,CERAM,83.90
10543,2022,CN,CN,PREC1,CEMEN,83.86
13183,2022,CN,CN,TEXTI,COMPU,83.85
12091,2022,CN,CN,RETAI,HOTEL,83.76
6147,2022,CN,CN,HEAVY,CHEM1,83.75
14007,2022,CN,CN,WEARI,MEATA,83.70
8405,2022,CN,CN,MOTOR,ELEC5,83.68
10899,2022,CN,CN,PROCE,RAILW,83.59
14210,2022,CN,CN,WHOLE,BITU1,83.51
5912,2022,CN,CN,GLASS,FINAN,83.50
10433,2022,CN,CN,POSTT,PREC1,83.48
7237,2022,CN,CN,LEAD1,PRINT,83.40
3033,2022,CN,CN,DIST1,RETA1,83.18
4897,2022,CN,CN,FISH5,AUXIL,83.16
13798,2022,CN,CN,VEGET,BASIC,83.09
11677,2022,CN,CN,RECRE,TRANS,83.05
12083,2022,CN,CN,RETAI,FOOD5,82.95
13414,2022,CN,CN,TRAN1,AIRTR,82.81
10614,2022,CN,CN,PRECI,CERAM,82.79
5460,2022,CN,CN,FOUND,NATUR,82.61
777,2022,CN,CN,BASIC,PUBLI,82.61
12975,2022,CN,CN,SUGAR,MOTOR,82.54
150,2022,CN,CN,93197,VEGET,82.49
12728,2022,CN,CN,STEAM,FOOD5,82.49
1285,2022,CN,CN,BITUM,PULP5,82.40
1290,2022,CN,CN,BITUM,RECRE,82.38
8736,2022,CN,CN,NATUR,RETA1,82.36
13291,2022,CN,CN,TEXTI,VEGET,82.28
2998,2022,CN,CN,DIST1,MEMBE,82.01
14387,2022,CN,CN,WOODW,FOOD5,81.86
11668,2022,CN,CN,RECRE,SEACO,81.78
12078,2022,CN,CN,RETAI,ELECT,81.65
9952,2022,CN,CN,PETRO,MEDIC,81.43
4294,2022,CN,CN,ELEC8,93197,81.42
3701,2022,CN,CN,ELEC2,WEARI,81.34
7513,2022,CN,CN,LIQUE,NONME,81.32
8039,2022,CN,CN,MEDIC,RECRE,81.28
5595,2022,CN,CN,FURNI,NAPHT,81.23
1902,2022,CN,CN,CHEM1,WHEAT,81.20
10980,2022,CN,CN,PUBLI,KEROS,81.14
11306,2022,CN,CN,RAILW,PLAST,81.05
1269,2022,CN,CN,BITUM,OILSE,81.01
13388,2022,CN,CN,TOBAC,RAILW,81.00
10966,2022,CN,CN,PUBLI,FISHF,80.99
3599,2022,CN,CN,ELEC2,COMPU,80.99
12092,2022,CN,CN,RETAI,INLAN,80.81
13424,2022,CN,CN,TRAN1,BRICK,80.78
2622,2022,CN,CN,COPP1,FURNI,80.72
2639,2022,CN,CN,COPP1,NONME,80.63
3778,2022,CN,CN,ELEC3,NONF1,80.56
10823,2022,CN,CN,PROCE,BIOGA,80.46
6382,2022,CN,CN,HOTEL,STEAM,80.41
2932,2022,CN,CN,DIST1,AIRTR,80.41
3693,2022,CN,CN,ELEC2,SUPPO,80.32
5285,2022,CN,CN,FORES,BASIC,80.14
8283,2022,CN,CN,MOTO1,LEATH,80.07
3761,2022,CN,CN,ELEC3,LEATH,79.99
5949,2022,CN,CN,GLASS,PRINT,79.96
13175,2022,CN,CN,TEXTI,CEMEN,79.95
2478,2022,CN,CN,CONST,ELEC5,79.92
7242,2022,CN,CN,LEAD1,REALE,79.82
1531,2022,CN,CN,BUSIN,RAWMI,79.74
5524,2022,CN,CN,FURNI,BIOGA,79.60
12067,2022,CN,CN,RETAI,COPP1,79.58
9823,2022,CN,CN,PARAF,NONSP,79.51
13088,2022,CN,CN,SUPPO,NAPHT,79.50
13600,2022,CN,CN,TRANS,COMPU,79.50
6316,2022,CN,CN,HOTEL,LEAD1,79.50
8958,2022,CN,CN,NONF1,PFERT,79.48
11731,2022,CN,CN,REFIN,LIQUE,79.41
5922,2022,CN,CN,GLASS,INSUR,79.24
10663,2022,CN,CN,PRINT,BEVER,79.21
1639,2022,CN,CN,CEMEN,NONME,79.15
11673,2022,CN,CN,RECRE,TEXTI,79.12
11439,2022,CN,CN,REALE,COKEO,79.11
8429,2022,CN,CN,MOTOR,LEAD1,78.91
10270,2022,CN,CN,PLAST,COKIN,78.89
2965,2022,CN,CN,DIST1,ELEC5,78.83
4838,2022,CN,CN,FINAN,OFFIC,78.77
8691,2022,CN,CN,NATUR,LANDT,78.70
743,2022,CN,CN,BASIC,LIQUE,78.49
9681,2022,CN,CN,PAPER,DISTR,78.25
3882,2022,CN,CN,ELEC4,HEAVY,78.16
4421,2022,CN,CN,ELEC8,WHOLE,77.93
12586,2022,CN,CN,SECO9,CHEM1,77.77
11336,2022,CN,CN,RAWMI,AIRTR,77.69
14162,2022,CN,CN,WHITE,CHEM1,77.62
2887,2022,CN,CN,DAIRY,INSUR,77.61
14040,2022,CN,CN,WEARI,PREC1,77.55
5312,2022,CN,CN,FORES,FISH5,77.53
6322,2022,CN,CN,HOTEL,MEAT1,77.49
3561,2022,CN,CN,ELEC1,TOBAC,77.46
309,2022,CN,CN,ALUM1,FISH5,77.42
13213,2022,CN,CN,TEXTI,GASDI,77.29
4497,2022,CN,CN,ELECT,DISTR,77.09
4344,2022,CN,CN,ELEC8,HOTEL,77.00
13105,2022,CN,CN,SUPPO,PREC1,76.94
14076,2022,CN,CN,WEARI,WHEAT,76.90
11380,2022,CN,CN,RAWMI,MEMBE,76.89
3728,2022,CN,CN,ELEC3,COMPU,76.68
9092,2022,CN,CN,NONME,KEROS,76.64
842,2022,CN,CN,BEVER,FINAN,76.63
11277,2022,CN,CN,RAILW,FISHF,76.61
6706,2022,CN,CN,INSUR,HEAVY,76.59
8446,2022,CN,CN,MOTOR,NFERT,76.58
3820,2022,CN,CN,ELEC3,SUPPO,76.58
11862,2022,CN,CN,RESEA,NAPHT,76.56
6047,2022,CN,CN,HEALT,LEAD1,76.49
13537,2022,CN,CN,TRAN2,FABRI,76.47
1991,2022,CN,CN,COALT,NONSP,76.43
6713,2022,CN,CN,INSUR,LEAD1,76.42
4943,2022,CN,CN,FISH5,HEAVY,76.41
518,2022,CN,CN,AUXIL,FISHF,76.30
9599,2022,CN,CN,PADDY,PUBLI,76.23
12391,2022,CN,CN,SALEM,RETA1,76.20
6919,2022,CN,CN,KERO1,VEGET,76.20
13491,2022,CN,CN,TRAN1,PULP5,76.19
3468,2022,CN,CN,ELEC1,CROPS,76.11
464,2022,CN,CN,ANIMA,TEXTI,76.07
12288,2022,CN,CN,RUBBE,TOBAC,76.03
949,2022,CN,CN,BIODI,CRUDE,76.02
13862,2022,CN,CN,VEGET,PAPER,75.93
8099,2022,CN,CN,MEMBE,ELEC3,75.65
11454,2022,CN,CN,REALE,ELEC2,75.65
2377,2022,CN,CN,COMPU,NAPHT,75.64
3068,2022,CN,CN,DISTR,CHEM1,75.63
10835,2022,CN,CN,PROCE,COMPU,75.63
613,2022,CN,CN,AVIAT,BITUM,75.58
12120,2022,CN,CN,RETAI,PAPER,75.56
12606,2022,CN,CN,SECO9,ELECT,75.53
5765,2022,CN,CN,GASDI,RECRE,75.47
5582,2022,CN,CN,FURNI,LEAD1,75.43
4340,2022,CN,CN,ELEC8,GASDI,75.42
7519,2022,CN,CN,LIQUE,PAPER,75.42
12025,2022,CN,CN,RETA1,RETAI,75.39
14014,2022,CN,CN,WEARI,NAPHT,75.22
9993,2022,CN,CN,PFERT,COKIN,75.16
319,2022,CN,CN,ALUM1,LEATH,75.16
3665,2022,CN,CN,ELEC2,POSTT,75.09
89,2022,CN,CN,93197,NATUR,75.06
7081,2022,CN,CN,LANDT,CHEM1,75.05
11656,2022,CN,CN,RECRE,RAILW,75.02
2089,2022,CN,CN,COKE1,PFERT,74.95
3563,2022,CN,CN,ELEC1,TRAN2,74.93
9941,2022,CN,CN,PETRO,HEAVY,74.91
13469,2022,CN,CN,TRAN1,MEMBE,74.85
7374,2022,CN,CN,LEATH,MOTOR,74.73
5553,2022,CN,CN,FURNI,ELEC4,74.26
624,2022,CN,CN,AVIAT,CRUDE,74.24
4953,2022,CN,CN,FISH5,MACHI,74.14
3129,2022,CN,CN,DISTR,RETAI,74.06
5271,2022,CN,CN,FOOD5,WHEAT,74.06
6015,2022,CN,CN,HEALT,ELEC2,74.04
10983,2022,CN,CN,PUBLI,LIQUE,74.04
11927,2022,CN,CN,RETA1,BIODI,74.03
13960,2022,CN,CN,WEARI,COPP1,74.01
4417,2022,CN,CN,ELEC8,VEGET,73.95
7668,2022,CN,CN,MACHI,PLAST,73.84
1669,2022,CN,CN,CERAM,BASIC,73.83
1368,2022,CN,CN,BRICK,CEMEN,73.80
13165,2022,CN,CN,TEXTI,BEVER,73.79
3828,2022,CN,CN,ELEC3,WEARI,73.79
4082,2022,CN,CN,ELEC5,TRANS,73.78
5005,2022,CN,CN,FISH5,WOODW,73.71
1817,2022,CN,CN,CHEM1,ELEC2,73.57
10901,2022,CN,CN,PROCE,REALE,73.51
3186,2022,CN,CN,EDUCA,ELEC4,73.45
6344,2022,CN,CN,HOTEL,PADDY,73.41
3221,2022,CN,CN,EDUCA,MACHI,73.28
13974,2022,CN,CN,WEARI,ELEC8,73.26
3537,2022,CN,CN,ELEC1,PROCE,73.05
2428,2022,CN,CN,COMPU,TRAN2,72.91
12953,2022,CN,CN,SUGAR,GASDI,72.82
8543,2022,CN,CN,NAPHT,OFFIC,72.82
2728,2022,CN,CN,CROPS,BRICK,72.78
6416,2022,CN,CN,HYDRO,BITU1,72.75
5097,2022,CN,CN,FISHF,RUBBE,72.72
8721,2022,CN,CN,NATUR,PREC1,72.71
3669,2022,CN,CN,ELEC2,PRINT,72.59
2511,2022,CN,CN,CONST,MACHI,72.45
5614,2022,CN,CN,FURNI,PLANT,72.40
698,2022,CN,CN,BASIC,BRICK,72.40
14429,2022,CN,CN,WOODW,PFERT,72.38
11819,2022,CN,CN,RESEA,ELEC3,72.37
6010,2022,CN,CN,HEALT,DIST1,72.13
4926,2022,CN,CN,FISH5,ELEC4,71.99
6168,2022,CN,CN,HEAVY,FURNI,71.94
13622,2022,CN,CN,TRANS,HEALT,71.80
12780,2022,CN,CN,STEAM,RADIO,71.76
3570,2022,CN,CN,ELEC1,WHEAT,71.49
11499,2022,CN,CN,REALE,NATUR,71.29
4120,2022,CN,CN,ELEC6,DISTR,71.24
7695,2022,CN,CN,MACHI,TEXTI,71.21
4070,2022,CN,CN,ELEC5,SALEM,71.19
1175,2022,CN,CN,BITU1,AUXIL,71.08
13235,2022,CN,CN,TEXTI,MEDIC,70.84
13840,2022,CN,CN,VEGET,KEROS,70.82
13824,2022,CN,CN,VEGET,FABRI,70.78
3276,2022,CN,CN,EDUCA,SEACO,70.63
83,2022,CN,CN,93197,MEDIC,70.43
1633,2022,CN,CN,CEMEN,MEMBE,70.41
13934,2022,CN,CN,WEARI,ALUM1,70.39
12504,2022,CN,CN,SEACO,INSUR,70.30
7030,2022,CN,CN,KEROS,PRIVA,70.12
11131,2022,CN,CN,RADIO,BITUM,70.10
3232,2022,CN,CN,EDUCA,NATUR,70.06
12349,2022,CN,CN,SALEM,LEATH,69.96
9095,2022,CN,CN,NONME,LIQUE,69.92
467,2022,CN,CN,ANIMA,WEARI,69.90
10896,2022,CN,CN,PROCE,PROCE,69.85
6589,2022,CN,CN,INLAN,KEROS,69.83
13732,2022,CN,CN,VEGE1,FURNI,69.69
9258,2022,CN,CN,OFFIC,CEMEN,69.69
11833,2022,CN,CN,RESEA,FOOD5,69.68
606,2022,CN,CN,AUXIL,WOODW,69.64
7136,2022,CN,CN,LANDT,NONSP,69.43
2730,2022,CN,CN,CROPS,CERAM,69.40
7333,2022,CN,CN,LEATH,ELEC1,69.27
1244,2022,CN,CN,BITUM,GASWO,69.17
9075,2022,CN,CN,NONME,ELEC8,69.00
4718,2022,CN,CN,FABRI,RAILW,69.00
11063,2022,CN,CN,PULP5,CRUDE,68.86
1658,2022,CN,CN,CEMEN,TEXTI,68.79
9926,2022,CN,CN,PETRO,ELEC1,68.77
10885,2022,CN,CN,PROCE,OFFIC,68.76
10738,2022,CN,CN,PRINT,NAPHT,68.75
11263,2022,CN,CN,RAILW,CROPS,68.63
13482,2022,CN,CN,TRAN1,PLANT,68.52
10567,2022,CN,CN,PREC1,GLASS,68.47
8972,2022,CN,CN,NONF1,RUBBE,68.39
2783,2022,CN,CN,CROPS,RAWMI,68.30
7058,2022,CN,CN,KEROS,VEGET,68.30
679,2022,CN,CN,AVIAT,SUPPO,68.15
4089,2022,CN,CN,ELEC5,WOODW,68.14
7531,2022,CN,CN,LIQUE,PRINT,68.09
70,2022,CN,CN,93197,KEROS,68.07
6163,2022,CN,CN,HEAVY,FINAN,67.96
13373,2022,CN,CN,TOBAC,PAPER,67.80
11680,2022,CN,CN,RECRE,WEARI,67.74
1715,2022,CN,CN,CERAM,OFFIC,67.70
3792,2022,CN,CN,ELEC3,POSTT,67.67
8905,2022,CN,CN,NONF1,BRICK,67.41
7460,2022,CN,CN,LIQUE,COPP1,67.36
5501,2022,CN,CN,FOUND,SUPPO,67.33
362,2022,CN,CN,ALUM1,VEGET,67.17
5247,2022,CN,CN,FOOD5,PLAST,67.11
2766,2022,CN,CN,CROPS,MOTO1,67.05
5374,2022,CN,CN,FORES,SUPPO,67.02
11567,2022,CN,CN,RECRE,BITUM,66.97
6654,2022,CN,CN,INSUR,BEVER,66.93
9465,2022,CN,CN,OILSE,OFFIC,66.69
12730,2022,CN,CN,STEAM,FOUND,66.67
49,2022,CN,CN,93197,FISH5,66.56
3138,2022,CN,CN,DISTR,TOBAC,66.55
1300,2022,CN,CN,BITUM,SUGAR,66.48
13810,2022,CN,CN,VEGET,CHEM1,66.45
8143,2022,CN,CN,MEMBE,NAPHT,66.38
10915,2022,CN,CN,PROCE,TEXTI,66.32
11308,2022,CN,CN,RAILW,PREC1,66.29
2601,2022,CN,CN,COPP1,CERAM,66.28
9484,2022,CN,CN,OILSE,RAWMI,66.27
4705,2022,CN,CN,FABRI,PFERT,66.20
6198,2022,CN,CN,HEAVY,OFFIC,66.19
8370,2022,CN,CN,MOTOR,AVIAT,66.17
4707,2022,CN,CN,FABRI,PLANT,66.05
11279,2022,CN,CN,RAILW,FORES,66.03
3796,2022,CN,CN,ELEC3,PRINT,65.94
7351,2022,CN,CN,LEATH,GASDI,65.93
1119,2022,CN,CN,BIOGA,NAPHT,65.79
6237,2022,CN,CN,HEAVY,WEARI,65.78
5543,2022,CN,CN,FURNI,CROPS,65.73
2753,2022,CN,CN,CROPS,HYDRO,65.57
5436,2022,CN,CN,FOUND,GLASS,65.53
1245,2022,CN,CN,BITUM,GLASS,65.39
1859,2022,CN,CN,CHEM1,OXYGE,65.31
3289,2022,CN,CN,EDUCA,TRANS,65.27
7372,2022,CN,CN,LEATH,MEMBE,65.14
8417,2022,CN,CN,MOTOR,FORES,64.98
12704,2022,CN,CN,STEAM,CERAM,64.85
6001,2022,CN,CN,HEALT,COKEO,64.83
13843,2022,CN,CN,VEGET,LIQUE,64.62
1343,2022,CN,CN,BLAST,MEDIC,64.61
1441,2022,CN,CN,BUSIN,DISTR,64.45
20,2022,CN,CN,93197,CEREA,64.42
8540,2022,CN,CN,NAPHT,NFERT,64.37
8903,2022,CN,CN,NONF1,BITUM,64.36
2340,2022,CN,CN,COMPU,ELEC8,64.26
2752,2022,CN,CN,CROPS,HEALT,64.26
7627,2022,CN,CN,MACHI,HEAVY,64.25
13845,2022,CN,CN,VEGET,MACHI,64.18
6331,2022,CN,CN,HOTEL,NAPHT,64.15
3698,2022,CN,CN,ELEC2,TRANS,64.11
13429,2022,CN,CN,TRAN1,CEREA,64.00
6189,2022,CN,CN,HEAVY,MOTO1,64.00
12246,2022,CN,CN,RUBBE,NONSP,63.87
3183,2022,CN,CN,EDUCA,ELEC1,63.74
6592,2022,CN,CN,INLAN,LIQUE,63.72
12081,2022,CN,CN,RETAI,FISH5,63.71
869,2022,CN,CN,BEVER,MOTO1,63.52
13012,2022,CN,CN,SUGAR,SUPPO,63.50
2553,2022,CN,CN,CONST,RAILW,63.48
803,2022,CN,CN,BASIC,WOODW,63.43
9377,2022,CN,CN,OFFIC,TRAN2,63.38
1727,2022,CN,CN,CERAM,RUBBE,63.33
7134,2022,CN,CN,LANDT,NONF1,63.26
13286,2022,CN,CN,TEXTI,TOBAC,63.16
6153,2022,CN,CN,HEAVY,CRUDE,63.13
540,2022,CN,CN,AUXIL,MEAT4,63.12
1416,2022,CN,CN,BUSIN,BIODI,63.03
7775,2022,CN,CN,MEAT4,ELEC3,63.02
13726,2022,CN,CN,VEGE1,FINAN,62.98
7690,2022,CN,CN,MACHI,STEAM,62.97
4834,2022,CN,CN,FINAN,NFERT,62.86
5251,2022,CN,CN,FOOD5,PROCE,62.72
12753,2022,CN,CN,STEAM,MEMBE,62.71
10072,2022,CN,CN,PFERT,TEXTI,62.67
1872,2022,CN,CN,CHEM1,PRIVA,62.67
6868,2022,CN,CN,KERO1,INSUR,62.62
10070,2022,CN,CN,PFERT,SUGAR,62.58
5407,2022,CN,CN,FOUND,COKIN,62.53
12755,2022,CN,CN,STEAM,MOTOR,62.49
7961,2022,CN,CN,MEDIC,COKIN,62.47
1786,2022,CN,CN,CHEM1,AUXIL,62.47
841,2022,CN,CN,BEVER,FABRI,62.37
7557,2022,CN,CN,LIQUE,WEARI,62.27
7657,2022,CN,CN,MACHI,OILSE,62.18
8070,2022,CN,CN,MEMBE,BEVER,62.11
75,2022,CN,CN,93197,LIQUE,62.10
11997,2022,CN,CN,RETA1,OFFIC,62.04
13486,2022,CN,CN,TRAN1,PREC1,61.87
1764,2022,CN,CN,CEREA,MEATA,61.86
1257,2022,CN,CN,BITUM,MEATA,61.83
3686,2022,CN,CN,ELEC2,SALEM,61.76
13666,2022,CN,CN,TRANS,RADIO,61.68
5574,2022,CN,CN,FURNI,HEAVY,61.66
13187,2022,CN,CN,TEXTI,CRUDE,61.61
11138,2022,CN,CN,RADIO,CHEM1,61.61
10920,2022,CN,CN,PROCE,WEARI,61.55
3145,2022,CN,CN,DISTR,WHEAT,61.49
4923,2022,CN,CN,FISH5,ELEC1,61.49
2335,2022,CN,CN,COMPU,ELEC2,61.47
6178,2022,CN,CN,HEAVY,LEATH,61.44
8293,2022,CN,CN,MOTO1,MEMBE,61.34
5183,2022,CN,CN,FOOD5,AUXIL,61.31
4552,2022,CN,CN,ELECT,NONSP,61.04
8078,2022,CN,CN,MEMBE,CATTL,60.95
337,2022,CN,CN,ALUM1,PFERT,60.87
12880,2022,CN,CN,SUGA1,HEALT,60.87
10865,2022,CN,CN,PROCE,INSUR,60.76
13224,2022,CN,CN,TEXTI,LANDT,60.74
13489,2022,CN,CN,TRAN1,PRIVA,60.64
8375,2022,CN,CN,MOTOR,BIOGA,60.57
3705,2022,CN,CN,ELEC2,WOODW,60.47
4551,2022,CN,CN,ELECT,NONME,60.35
13066,2022,CN,CN,SUPPO,HEAVY,60.35
6700,2022,CN,CN,INSUR,FOUND,60.33
9175,2022,CN,CN,NONSP,CRUDE,60.26
1498,2022,CN,CN,BUSIN,NFERT,60.12
3006,2022,CN,CN,DIST1,NONME,60.04
4636,2022,CN,CN,FABRI,CROPS,59.97
3036,2022,CN,CN,DIST1,SALEM,59.89
4696,2022,CN,CN,FABRI,NONSP,59.71
8926,2022,CN,CN,NONF1,ELEC8,59.71
3567,2022,CN,CN,ELEC1,VEGET,59.64
13381,2022,CN,CN,TOBAC,PREC1,59.62
9279,2022,CN,CN,OFFIC,ELEC3,59.62
4687,2022,CN,CN,FABRI,MEMBE,59.47
727,2022,CN,CN,BASIC,FISHF,59.46
5420,2022,CN,CN,FOUND,ELEC4,59.45
13651,2022,CN,CN,TRANS,PAPER,59.45
5881,2022,CN,CN,GLASS,AUXIL,59.44
7515,2022,CN,CN,LIQUE,OFFIC,59.44
10604,2022,CN,CN,PREC1,TEXTI,59.39
11370,2022,CN,CN,RAWMI,INSUR,59.33
1601,2022,CN,CN,CEMEN,CRUDE,59.28
4483,2022,CN,CN,ELECT,CERAM,59.26
11890,2022,CN,CN,RESEA,REALE,59.13
532,2022,CN,CN,AUXIL,KEROS,59.12
2451,2022,CN,CN,CONST,BLAST,59.11
9293,2022,CN,CN,OFFIC,FOOD5,59.09
13867,2022,CN,CN,VEGET,PIGS9,58.87
11161,2022,CN,CN,RADIO,FABRI,58.81
4059,2022,CN,CN,ELEC5,RAILW,58.80
12085,2022,CN,CN,RETAI,FOUND,58.74
2182,2022,CN,CN,COKEO,NATUR,58.73
12176,2022,CN,CN,RUBBE,BLAST,58.46
12558,2022,CN,CN,SEACO,TEXTI,58.38
2214,2022,CN,CN,COKEO,TEXTI,58.37
2308,2022,CN,CN,COMPU,BIOGA,58.22
268,2022,CN,CN,AIRTR,TRAN2,58.15
11841,2022,CN,CN,RESEA,HEAVY,58.12
13477,2022,CN,CN,TRAN1,OILSE,58.10
11358,2022,CN,CN,RAWMI,FINAN,58.06
13131,2022,CN,CN,SUPPO,TRAN2,57.99
3825,2022,CN,CN,ELEC3,TRANS,57.91
4816,2022,CN,CN,FINAN,KERO1,57.89
6970,2022,CN,CN,KEROS,FISHF,57.82
14316,2022,CN,CN,WHOLE,VEGE1,57.80
4764,2022,CN,CN,FINAN,BLAST,57.79
5457,2022,CN,CN,FOUND,MOTOR,57.78
10519,2022,CN,CN,POULT,PLAST,57.74
4845,2022,CN,CN,FINAN,PARAF,57.67
12474,2022,CN,CN,SEACO,CHEM1,57.67
5403,2022,CN,CN,FOUND,CHEM1,57.54
3849,2022,CN,CN,ELEC4,CATTL,57.49
2357,2022,CN,CN,COMPU,HEAVY,57.42
7511,2022,CN,CN,LIQUE,NFERT,57.39
9200,2022,CN,CN,NONSP,MACHI,57.28
4368,2022,CN,CN,ELEC8,NONF1,57.27
6719,2022,CN,CN,INSUR,MEAT4,57.11
13992,2022,CN,CN,WEARI,HEAVY,57.10
4467,2022,CN,CN,ELECT,ALUM1,57.03
13203,2022,CN,CN,TEXTI,FINAN,57.02
4351,2022,CN,CN,ELEC8,LEATH,56.96
3984,2022,CN,CN,ELEC5,COKIN,56.93
840,2022,CN,CN,BEVER,ELECT,56.83
10696,2022,CN,CN,PRINT,ELEC5,56.82
4015,2022,CN,CN,ELEC5,KEROS,56.74
11299,2022,CN,CN,RAILW,NATUR,56.66
12038,2022,CN,CN,RETA1,VEGE1,56.65
2160,2022,CN,CN,COKEO,FURNI,56.62
3933,2022,CN,CN,ELEC4,RAWMI,56.62
8300,2022,CN,CN,MOTO1,NONF1,56.61
4062,2022,CN,CN,ELEC5,RECRE,56.59
11559,2022,CN,CN,RECRE,AUXIL,56.57
3970,2022,CN,CN,ELEC5,BEVER,56.56
7301,2022,CN,CN,LEATH,AUXIL,56.53
11112,2022,CN,CN,PULP5,RETAI,56.53
1083,2022,CN,CN,BIOGA,EDUCA,56.48
9097,2022,CN,CN,NONME,MACHI,56.45
3896,2022,CN,CN,ELEC4,MEAT4,56.45
